date,screentime,activitytime,readingtime,hscore
2023-01-27,1.9,2.6,4.3,100
2023-07-23,1.1,2.3,3.1,100
2023-01-02,3.6,2.4,4.0,100
2023-04-15,3.7,4.3,2.8,100
2023-05-23,3.9,3.7,1.9,99.0
2023-01-23,4.6,2.8,1.6,94.0
2023-11-27,1.9,0.2,0.9,62.0
2023-07-21,0.7,1.8,4.9,100
2023-03-01,3.6,2.0,4.5,100
2023-09-22,3.4,4.6,2.2,99.0
2023-07-05,3.7,4.8,0.9,74.0
2023-08-16,4.2,1.2,3.0,99.0
2023-01-17,0.9,2.4,1.5,100
2023-07-03,3.6,4.9,1.8,100
2023-10-22,3.4,3.8,1.7,96.0
2023-08-20,3.4,1.0,3.9,99.0
2023-02-22,1.6,0.4,1.3,95.0
2023-12-25,1.4,1.1,3.3,100
2023-01-24,4.9,1.6,1.6,94.0
2023-12-10,2.2,1.8,2.1,100
2023-07-12,1.8,2.8,4.7,100
2023-02-13,3.4,2.9,2.2,99.0
2023-11-13,5.0,0.1,1.2,50.0
2023-07-19,0.8,3.6,3.9,100
2023-02-24,2.3,1.7,3.6,99.0
2023-01-21,2.9,0.1,1.4,56.0
2023-06-26,1.2,4.7,0.9,91.0
2023-08-21,0.0,1.8,0.8,100
2023-11-24,3.9,3.4,1.6,95.0
2023-02-28,4.4,3.8,1.2,83.0
2023-03-20,3.9,2.6,4.4,100
2023-07-01,0.9,4.1,0.5,86.0
2023-10-09,0.3,2.6,2.6,100
2023-11-26,1.9,4.2,2.9,100
2023-12-07,1.5,3.6,4.7,100
2023-10-26,4.3,1.6,3.5,98.0
2023-04-18,0.8,0.8,0.8,97.0
2023-03-21,2.9,2.4,3.8,100
2023-07-27,4.5,2.1,4.8,99.0
2023-12-24,4.2,3.3,2.4,100
2023-05-12,3.8,4.9,1.0,76.0
2023-11-15,2.1,4.4,4.5,100
2023-01-09,2.9,2.2,1.3,87.0
2023-04-20,2.4,3.5,2.3,100
2023-01-07,3.3,2.2,1.1,78.0
2023-03-28,4.5,1.2,4.0,99.0
2023-04-04,0.1,4.2,2.9,100
2023-10-01,2.6,1.2,1.9,100
2023-06-11,0.7,4.6,3.5,100
2023-11-18,4.6,2.9,2.2,100
2023-04-03,1.4,3.7,0.3,71.0
2023-03-10,0.2,0.2,0.9,95.0
2023-03-05,3.1,2.6,4.9,100
2023-04-13,4.0,0.5,1.3,85.0
2023-02-03,0.4,2.1,4.7,100
2023-12-25,0.1,2.7,2.3,100
2023-09-11,1.2,3.2,3.2,100
2023-09-08,4.6,0.7,1.2,82.0
2023-06-26,1.5,4.2,3.8,100
2023-07-02,4.2,4.3,4.8,99.0
2023-01-06,0.0,0.4,1.0,100
2023-04-15,1.7,2.1,3.9,100
2023-01-23,2.6,2.0,3.6,100
2023-03-16,1.7,1.4,1.3,90.0
2023-04-20,1.7,1.6,3.6,100
2023-08-13,1.8,1.4,2.7,100
2023-06-21,4.3,3.1,3.7,99.0
2023-04-15,1.8,3.3,1.1,83.0
2023-08-16,4.1,2.0,3.1,100
2023-03-25,0.6,3.4,4.2,100
2023-06-10,1.2,0.4,0.3,76.0
2023-05-27,2.8,1.5,0.8,72.0
2023-12-11,4.4,0.9,1.4,89.0
2023-12-28,1.4,1.4,4.0,100
2023-11-25,1.9,2.9,2.2,100
2023-10-23,4.0,5.0,4.7,100
2023-09-11,2.7,1.3,0.2,55.0
2023-09-12,3.1,2.7,4.8,100
2023-10-12,1.4,4.5,1.3,98.0
2023-07-24,1.5,4.7,4.4,100
2023-11-28,1.2,1.1,4.4,100
2023-11-10,3.7,4.3,1.0,75.0
2023-10-28,2.6,4.5,0.6,66.0
2023-08-02,1.1,3.5,2.1,100
2023-12-23,3.5,3.6,1.9,98.0
2023-10-04,1.6,3.4,4.9,100
2023-05-07,0.2,2.4,3.0,100
2023-09-18,4.4,1.5,4.1,99.0
2023-06-16,4.8,2.1,2.7,99.0
2023-02-23,3.9,2.1,1.0,78.0
2023-09-22,2.8,1.4,0.7,70.0
2023-12-23,3.6,1.4,2.8,99.0
2023-08-21,0.5,1.1,3.7,100
2023-11-26,1.3,1.0,1.8,100
2023-11-22,0.0,3.4,0.1,93.0
2023-05-11,1.5,1.1,4.3,100
2023-01-15,0.2,4.7,0.3,96.0
2023-11-25,2.8,2.9,2.1,99.0
2023-03-15,3.8,1.1,2.4,99.0
2023-10-25,5.0,4.5,0.0,50.0
2023-11-16,4.4,4.7,1.6,94.0
2023-01-24,3.2,2.8,3.1,100
2023-10-06,1.4,1.5,4.3,100
2023-04-17,0.9,2.1,4.7,100
2023-01-05,2.9,3.3,1.5,91.0
2023-10-07,1.9,3.0,2.3,100
2023-08-09,2.7,1.6,4.1,100
2023-02-06,1.6,2.7,1.0,83.0
2023-05-03,4.4,0.8,3.3,99.0
2023-09-16,0.6,1.2,2.0,100
2023-03-03,2.3,2.7,3.0,100
2023-10-02,2.7,3.7,4.8,99.0
2023-01-24,2.3,3.5,3.8,100
2023-04-24,0.5,2.2,4.3,100
2023-05-05,4.2,1.0,2.7,100
2023-11-12,1.4,2.5,4.3,100
2023-04-21,0.1,4.0,3.7,100
2023-08-12,3.1,1.4,3.3,100
2023-02-02,1.9,1.8,2.1,100
2023-01-16,1.9,2.5,4.7,100
2023-02-27,0.2,4.4,3.5,100
2023-07-14,0.9,0.8,1.1,100
2023-10-20,3.6,4.1,3.2,100
2023-12-07,0.8,1.4,3.7,100
2023-06-15,0.5,2.4,0.8,100
2023-11-18,0.1,0.9,3.7,100
2023-07-16,3.3,4.1,2.1,100
2023-02-04,1.3,4.4,0.9,89.0
2023-07-25,0.6,3.6,2.0,100
2023-01-21,2.5,4.6,3.1,99.0
2023-11-03,0.8,0.7,1.0,100
2023-06-12,3.4,2.9,1.1,79.0
2023-08-04,3.3,2.7,1.5,93.0
2023-07-17,1.3,1.1,1.6,100
2023-05-13,4.2,0.0,1.1,30.0
2023-12-17,0.0,4.7,4.2,100
2023-05-23,3.3,1.1,4.3,100
2023-08-28,1.5,4.8,2.8,100
2023-09-02,3.6,3.5,2.5,100
2023-01-23,4.4,3.7,4.7,100
2023-02-09,4.5,2.7,0.8,72.0
2023-07-21,3.0,1.1,2.5,100
2023-06-01,2.3,0.6,3.3,100
2023-09-19,2.0,1.3,2.9,100
2023-04-08,0.4,3.3,0.6,98.0
2023-12-17,0.4,2.2,2.8,100
2023-01-21,1.6,3.1,4.2,100
2023-06-17,3.7,1.4,2.2,98.0
2023-01-03,5.0,1.0,4.0,100
2023-10-05,3.3,4.4,3.3,100
2023-12-04,3.4,0.2,3.0,83.0
2023-05-01,0.9,3.3,2.3,100
2023-11-10,5.0,1.1,3.9,100
2023-03-20,3.3,2.3,4.1,100
2023-04-09,3.9,3.0,4.7,100
2023-01-26,4.0,0.1,1.3,52.0
2023-11-10,0.8,5.0,0.0,74.0
2023-12-04,3.7,1.8,1.9,98.0
2023-05-01,3.5,1.8,2.6,99.0
2023-03-09,4.5,4.1,0.7,70.0
2023-04-01,4.3,0.6,1.0,76.0
2023-10-12,1.0,0.4,0.9,95.0
2023-11-02,2.8,2.0,4.6,99.0
2023-04-14,1.7,1.9,2.2,100
2023-08-10,3.0,1.4,4.0,100
2023-08-16,4.6,1.9,1.8,100
2023-07-21,4.2,3.0,1.5,92.0
2023-04-12,2.2,1.8,4.2,98.0
2023-08-03,3.9,0.8,0.6,67.0
2023-10-03,0.3,3.3,3.1,100
2023-04-08,2.8,3.3,4.2,98.0
2023-04-13,0.6,1.5,0.8,99.0
2023-05-05,0.4,4.1,2.6,100
2023-12-10,1.8,2.1,4.4,100
2023-12-07,4.4,0.4,0.9,76.0
2023-06-27,1.0,3.1,4.5,100
2023-09-26,3.1,4.0,4.1,100
2023-02-27,3.5,1.8,1.6,96.0
2023-04-14,2.0,4.3,0.7,69.0
2023-08-08,4.9,3.1,1.1,80.0
2023-05-16,3.2,0.9,2.5,99.0
2023-06-17,2.8,4.5,1.5,90.0
2023-04-16,2.4,0.8,3.1,100
2023-02-01,1.0,4.8,3.0,100
2023-02-03,4.1,0.4,0.5,61.0
2023-06-13,2.9,0.4,3.0,98.0
2023-03-23,2.0,2.3,3.5,98.0
2023-07-10,0.1,2.8,2.4,100
2023-07-12,3.7,1.8,3.8,98.0
2023-01-08,0.7,0.5,0.4,88.0
2023-09-12,2.6,3.9,3.5,100
2023-11-05,1.5,2.5,3.5,100
2023-06-10,0.5,3.6,3.6,100
2023-09-27,2.7,1.8,3.1,100
2023-05-14,4.4,2.7,1.3,86.0
2023-01-03,2.4,4.9,0.5,61.0
2023-05-13,2.9,2.7,0.9,77.0
2023-09-16,2.7,1.9,1.0,77.0
2023-10-07,1.5,4.3,0.9,86.0
2023-03-09,0.5,2.8,2.4,100
2023-07-19,0.1,2.8,1.8,100
2023-02-23,2.9,2.7,4.1,100
2023-07-04,3.8,2.3,1.6,92.0
2023-01-11,4.0,2.7,1.4,87.0
2023-02-19,4.8,4.0,0.3,59.0
2023-02-26,0.2,2.3,0.7,100
2023-02-24,5.0,4.0,1.0,75.0
2023-05-24,3.5,3.3,3.4,99.0
2023-10-14,4.7,1.9,3.1,100
2023-10-10,2.3,3.6,4.0,99.0
2023-02-19,2.6,3.1,2.1,99.0
2023-09-10,3.6,4.8,2.3,100
2023-01-08,0.2,2.9,4.0,100
2023-07-18,4.1,3.9,4.0,100
2023-11-22,1.7,0.3,4.2,100
2023-11-02,3.5,1.5,0.3,59.0
2023-07-23,0.1,3.0,2.1,100
2023-11-07,4.3,3.4,3.1,98.0
2023-04-08,2.5,3.9,2.2,100
2023-10-25,0.5,2.5,1.0,100
2023-12-23,1.0,2.9,2.7,100
2023-10-08,1.4,0.9,3.2,100
2023-08-09,3.3,0.2,3.9,83.0
2023-06-25,0.6,0.9,3.6,100
2023-03-24,2.3,4.9,3.4,100
2023-08-14,3.1,1.8,2.7,100
2023-12-24,3.7,3.4,1.0,78.0
2023-01-03,4.8,3.6,3.6,99.0
2023-04-01,3.1,3.4,2.6,100
2023-04-25,3.4,1.7,2.2,100
2023-10-20,3.1,1.6,1.5,90.0
2023-02-19,2.0,4.7,0.4,61.0
2023-05-22,1.3,1.7,4.0,100
2023-03-19,0.1,2.8,3.6,100
2023-11-24,2.6,2.1,4.5,99.0
2023-10-02,2.7,3.0,2.2,100
2023-06-11,4.3,2.7,3.9,98.0
2023-03-13,1.1,2.7,0.5,80.0
2023-12-04,3.8,1.1,4.8,100
2023-03-17,3.1,3.1,0.6,67.0
2023-05-25,3.3,1.1,0.3,57.0
2023-07-26,0.6,3.8,4.7,100
2023-12-01,3.0,1.6,1.2,84.0
2023-05-06,3.8,4.1,0.0,49.0
2023-08-17,4.4,2.4,2.4,100
2023-07-26,0.1,2.2,4.6,100
2023-10-22,3.1,0.2,4.6,82.0
2023-06-14,0.9,4.8,1.0,97.0
2023-07-03,4.7,4.2,0.6,67.0
2023-07-01,2.3,1.4,0.0,50.0
2023-03-05,2.6,3.1,2.1,100
2023-06-22,0.0,4.0,0.5,100
2023-04-22,3.4,1.5,1.9,100
2023-12-05,3.0,4.4,0.1,53.0
2023-03-23,0.3,2.9,0.9,100
2023-11-28,4.2,2.4,3.6,98.0
2023-03-25,1.0,2.8,4.4,100
2023-11-03,2.3,4.0,0.7,71.0
2023-10-25,3.9,2.0,0.3,58.0
2023-07-17,2.4,1.9,0.5,63.0
2023-05-27,2.0,0.9,2.8,100
2023-11-21,0.4,2.4,2.7,100
2023-06-09,0.4,2.7,3.4,100
2023-09-17,1.7,1.5,3.4,100
2023-02-11,2.9,1.8,3.3,99.0
2023-01-04,0.2,0.4,0.3,94.0
2023-01-20,0.4,4.3,3.9,100
2023-02-11,0.7,4.9,2.7,100
2023-04-17,3.2,2.8,2.2,99.0
2023-03-27,1.9,1.2,4.1,100
2023-12-22,2.4,4.3,4.4,100
2023-12-23,1.9,2.0,3.6,100
2023-07-16,1.1,3.5,4.3,100
2023-05-17,3.7,1.0,2.1,100
2023-09-07,3.8,2.1,2.8,99.0
2023-11-05,4.5,0.1,1.1,47.0
2023-02-03,2.6,4.5,3.7,98.0
2023-11-19,3.9,1.9,2.9,100
2023-11-19,4.4,4.6,2.9,100
2023-04-15,4.6,3.2,3.9,99.0
2023-04-12,3.5,2.4,3.9,100
2023-02-21,3.5,3.7,3.6,100
2023-04-05,4.1,5.0,3.8,99.0
2023-04-08,2.8,3.5,2.3,100
2023-04-06,3.9,2.5,0.0,50.0
2023-04-09,3.1,1.5,0.1,52.0
2023-05-05,0.9,4.4,0.1,74.0
2023-02-02,4.4,4.7,2.5,98.0
2023-03-27,1.6,5.0,4.1,100
2023-09-28,1.0,4.8,2.3,100
2023-08-21,2.1,1.5,3.6,99.0
2023-07-16,3.9,1.7,0.7,70.0
2023-07-03,4.6,1.4,3.5,100
2023-01-08,3.2,2.3,1.7,96.0
2023-07-09,2.8,3.3,1.4,90.0
2023-06-04,2.2,0.4,4.3,98.0
2023-05-03,1.4,2.1,3.2,100
2023-02-05,1.9,1.9,4.4,100
2023-01-24,4.3,2.9,2.3,99.0
2023-01-21,4.3,3.3,3.3,100
2023-03-11,2.7,2.8,3.8,98.0
2023-04-19,1.3,4.3,3.5,100
2023-09-12,0.2,1.9,4.4,100
2023-08-10,4.4,3.6,4.0,98.0
2023-10-15,1.8,5.0,4.4,100
2023-04-12,1.1,1.2,0.5,83.0
2023-03-18,0.7,3.4,0.6,93.0
2023-05-14,0.1,4.9,3.6,100
2023-12-10,3.6,4.2,4.2,99.0
2023-04-19,2.5,3.7,2.3,100
2023-09-05,2.4,3.8,2.7,100
2023-03-26,1.8,0.1,0.5,35.0
2023-09-08,2.9,0.6,4.1,100
2023-10-18,3.2,2.9,3.2,99.0
2023-08-18,3.6,1.1,2.7,99.0
2023-03-16,1.5,1.4,2.6,100
2023-04-04,1.8,1.1,1.0,81.0
2023-02-15,3.7,0.4,2.6,100
2023-12-09,1.0,2.1,4.8,100
2023-08-15,2.5,1.6,0.3,56.0
2023-10-06,3.2,2.5,4.9,100
2023-08-26,0.2,1.5,3.9,100
2023-02-01,4.4,1.6,4.7,99.0
2023-02-23,1.1,2.8,2.4,100
2023-05-28,2.0,0.4,1.4,88.0
2023-04-19,4.6,4.6,3.7,100
2023-09-08,2.0,3.0,1.5,89.0
2023-08-15,3.8,2.8,4.8,98.0
2023-12-22,0.1,0.2,3.4,100
2023-05-06,3.7,3.4,3.9,100
2023-10-12,2.8,4.6,3.9,100
2023-09-13,4.9,4.4,1.0,76.0
2023-06-21,1.1,2.2,2.7,100
2023-03-08,0.6,2.5,1.0,100
2023-03-03,1.2,0.2,4.5,100
2023-05-08,1.9,1.2,1.3,88.0
2023-06-02,1.3,4.8,4.8,100
2023-08-19,1.2,0.9,4.5,100
2023-02-02,0.9,4.7,4.6,100
2023-06-12,1.9,0.4,3.4,100
2023-11-24,5.0,2.9,4.4,99.0
2023-01-03,1.6,2.5,0.2,62.0
2023-10-14,1.5,3.4,4.1,100
2023-06-07,0.3,3.6,4.9,100
2023-09-11,4.7,3.9,4.7,100
2023-11-08,1.7,0.0,2.1,55.0
2023-12-01,1.7,0.3,0.4,67.0
2023-08-24,1.8,2.8,4.5,100
2023-04-28,1.4,0.4,3.9,100
2023-05-21,1.7,4.8,1.5,96.0
2023-10-10,3.8,1.9,1.8,100
2023-03-07,2.7,4.0,0.1,52.0
2023-06-16,2.2,4.4,2.1,100
2023-11-10,4.9,3.9,2.3,100
2023-08-07,2.1,4.4,3.6,100
2023-07-25,3.5,1.9,4.2,100
2023-12-28,4.1,4.1,2.7,99.0
2023-11-07,3.1,2.7,0.3,57.0
2023-10-05,1.9,1.3,4.6,100
2023-09-22,3.2,1.8,3.2,98.0
2023-08-07,2.0,0.7,1.7,98.0
2023-10-09,1.5,1.7,4.3,100
2023-08-07,3.5,1.8,4.3,100
2023-08-04,3.1,4.1,1.9,99.0
2023-08-18,1.2,4.0,1.9,100
2023-10-06,4.5,2.6,1.1,80.0
2023-08-24,3.8,2.4,1.4,87.0
2023-06-05,0.4,2.7,2.7,100
2023-08-04,0.5,1.6,1.9,100
2023-07-03,2.6,1.3,4.6,100
2023-08-15,0.1,2.8,3.5,100
2023-09-04,3.7,2.1,1.7,96.0
2023-03-24,3.6,4.4,4.3,100
2023-02-27,0.7,4.0,0.1,79.0
2023-02-03,4.8,1.6,3.5,100
2023-02-24,1.2,2.6,2.7,100
2023-11-14,3.4,3.4,3.4,100
2023-01-06,3.5,2.2,0.9,77.0
2023-03-16,4.0,0.3,3.0,99.0
2023-12-06,2.8,4.8,3.1,98.0
2023-12-26,2.3,3.7,1.3,85.0
2023-11-03,0.2,2.9,4.2,100
2023-09-25,0.1,2.0,0.2,92.0
2023-08-19,4.7,1.0,3.6,98.0
2023-10-13,0.2,2.7,4.4,100
2023-04-02,3.7,2.0,3.7,100
2023-04-05,4.3,3.5,2.4,99.0
2023-05-08,3.4,1.2,3.6,100
2023-03-12,1.7,2.1,4.7,100
2023-09-08,1.9,3.2,3.8,100
2023-07-10,3.4,0.1,3.0,65.0
2023-08-01,1.3,4.1,3.2,100
2023-01-10,4.0,3.8,3.6,98.0
2023-02-15,1.0,3.8,1.9,100
2023-03-20,3.9,4.4,4.9,100
2023-02-28,1.8,2.9,4.1,100
2023-11-24,0.7,4.9,1.7,100
2023-06-19,4.4,1.3,2.1,98.0
2023-11-17,2.8,2.4,0.2,57.0
2023-10-10,1.5,2.0,3.1,100
2023-05-19,0.7,0.5,1.4,100
2023-05-18,2.6,3.1,1.2,85.0
2023-08-11,4.4,3.4,0.4,63.0
2023-03-17,2.4,3.3,2.2,100
2023-10-05,1.6,3.9,4.5,100
2023-09-16,4.3,0.4,0.3,59.0
2023-11-17,0.6,4.4,3.7,100
2023-07-03,3.5,3.5,0.2,56.0
2023-07-01,2.8,4.2,2.3,98.0
2023-02-01,2.7,3.5,2.2,100
2023-07-26,1.8,0.3,4.9,100
2023-04-09,1.0,1.4,0.1,73.0
2023-02-23,4.3,1.4,4.2,99.0
2023-10-20,2.6,3.7,3.8,98.0
2023-10-15,1.4,1.7,1.2,95.0
2023-01-28,4.6,0.2,1.4,74.0
2023-09-16,3.3,1.8,0.1,53.0
2023-01-13,3.6,3.0,2.0,99.0
2023-05-14,3.5,4.7,1.0,77.0
2023-09-24,2.2,1.9,1.7,97.0
2023-05-22,1.0,4.6,2.4,100
2023-04-03,3.1,0.6,0.8,74.0
2023-05-06,4.7,0.6,2.3,100
2023-11-25,3.5,0.1,0.2,21.0
2023-06-26,4.6,0.3,0.2,56.0
2023-12-18,4.3,0.1,4.8,66.0
2023-10-25,4.9,0.8,2.8,98.0
2023-08-14,2.9,2.5,2.7,100
2023-01-16,3.0,1.9,1.5,91.0
2023-12-28,3.0,4.3,2.1,100
2023-04-02,3.3,3.9,2.4,100
2023-11-14,0.9,1.6,3.6,100
2023-07-23,4.6,4.4,4.8,100
2023-03-14,2.5,3.8,0.8,73.0
2023-04-03,1.1,2.9,3.0,100
2023-10-06,1.4,0.7,3.3,100
2023-07-11,4.7,0.7,1.6,94.0
2023-08-23,2.5,3.4,3.1,98.0
2023-12-17,2.5,3.7,2.5,99.0
2023-08-16,3.1,3.2,3.4,100
2023-01-09,4.0,4.3,0.4,59.0
2023-03-04,0.4,5.0,3.7,100
2023-05-22,3.1,4.4,4.8,99.0
2023-01-06,0.0,0.7,2.0,100
2023-05-21,4.3,2.2,0.6,67.0
2023-11-11,2.9,1.8,0.4,60.0
2023-04-23,1.2,0.6,0.3,75.0
2023-12-06,4.7,0.8,3.7,100
2023-08-14,2.7,4.9,2.7,100
2023-11-22,0.5,0.8,1.1,100
2023-05-19,3.7,4.8,4.9,98.0
2023-06-01,3.9,1.4,2.5,99.0
2023-04-05,1.8,1.2,3.2,100
2023-07-26,1.3,0.4,2.8,100
2023-01-26,2.8,2.8,2.0,99.0
2023-02-06,2.1,1.2,4.7,98.0
2023-01-18,2.9,1.1,4.8,99.0
2023-04-17,1.5,2.9,1.5,100
2023-05-13,3.3,1.1,3.6,98.0
2023-03-24,1.3,2.9,3.3,100
2023-04-12,4.9,1.2,4.0,100
2023-08-03,2.7,3.9,0.4,63.0
2023-02-07,1.1,2.6,0.2,73.0
2023-01-10,5.0,0.6,2.4,100
2023-06-28,4.6,4.9,2.8,99.0
2023-06-02,1.6,2.1,1.7,100
2023-05-20,0.5,0.1,2.6,98.0
2023-05-28,1.4,4.5,1.7,100
2023-04-26,0.6,1.2,2.5,100
2023-09-13,1.4,1.0,1.7,100
2023-10-11,3.2,2.9,3.5,100
2023-10-09,1.2,0.9,0.1,70.0
2023-07-27,4.9,0.1,3.9,67.0
2023-12-27,3.3,0.5,4.8,100
2023-12-19,0.4,2.7,0.4,92.0
2023-11-27,2.2,2.7,2.7,98.0
2023-04-15,4.4,1.1,0.5,64.0
2023-08-23,2.2,0.4,3.9,100
2023-06-13,0.5,4.0,3.5,100
2023-08-23,5.0,0.8,4.4,100
2023-02-11,0.7,3.8,4.2,100
2023-04-19,4.3,2.5,3.1,99.0
2023-03-04,1.0,1.2,1.9,100
2023-04-09,2.2,3.0,4.5,100
2023-05-14,3.9,0.6,3.4,99.0
2023-01-20,1.4,3.7,2.5,100
2023-08-21,2.8,3.9,4.2,100
2023-12-16,1.0,0.9,4.2,100
2023-10-04,4.1,2.6,3.2,100
2023-01-15,0.6,4.4,0.7,98.0
2023-06-05,3.4,3.6,4.7,100
2023-06-13,2.0,1.7,2.4,100
2023-03-27,2.6,3.0,3.7,100
2023-02-25,3.0,2.6,4.5,100
2023-04-01,1.2,3.8,3.9,100
2023-06-18,2.9,0.1,1.4,55.0
2023-10-25,0.8,1.5,3.6,100
2023-02-07,0.4,3.1,0.7,100
2023-07-01,4.4,2.2,3.6,100
2023-06-24,4.5,0.1,4.8,64.0
2023-01-15,0.7,0.5,3.4,100
2023-11-04,4.0,1.0,1.0,79.0
2023-05-09,0.9,5.0,2.7,100
2023-03-03,2.1,1.6,4.6,100
2023-11-16,4.7,3.8,2.2,100
2023-06-09,3.1,0.6,3.8,100
2023-09-16,2.5,1.6,0.1,50.0
2023-11-12,0.2,2.9,2.3,100
2023-09-25,2.8,3.9,3.1,99.0
2023-11-03,4.7,3.9,4.1,100
2023-04-04,0.3,2.8,1.5,100
2023-05-04,1.7,4.8,2.7,100
2023-02-03,0.4,1.4,1.0,100
2023-12-12,2.1,3.5,2.0,100
2023-08-10,3.2,4.6,4.5,100
2023-07-05,0.7,4.8,3.1,100
2023-01-13,0.4,5.0,4.5,100
2023-03-26,0.7,3.2,2.4,100
2023-03-26,2.8,1.6,2.1,100
2023-08-04,1.8,1.9,1.9,100
2023-04-19,2.6,4.2,3.2,99.0
2023-11-10,1.3,3.8,2.7,100
2023-04-17,1.1,0.7,4.6,100
2023-01-28,0.4,0.2,1.6,100
2023-05-28,1.5,0.6,0.6,74.0
2023-06-21,3.0,3.6,4.7,100
2023-05-21,3.7,0.7,1.3,85.0
2023-04-13,0.4,3.2,1.1,100
2023-10-03,0.3,0.6,0.2,88.0
2023-10-12,3.1,2.3,2.7,98.0
2023-09-08,1.4,4.4,1.3,96.0
2023-04-17,1.5,2.5,1.9,100
2023-09-28,5.0,1.8,3.0,100
2023-09-14,1.2,1.8,3.7,100
2023-04-16,1.7,2.3,0.6,73.0
2023-10-15,3.6,0.7,3.4,99.0
2023-03-07,2.5,1.4,2.0,100
2023-08-24,2.9,2.4,0.4,63.0
2023-03-07,4.8,3.7,1.0,77.0
2023-10-13,1.5,0.3,3.6,100
2023-07-01,4.3,2.0,4.7,100
2023-03-18,0.9,2.0,1.3,100
2023-12-19,1.5,2.3,3.5,100
2023-08-20,3.9,4.4,2.7,99.0
2023-02-19,4.0,2.2,0.2,54.0
2023-01-22,0.7,2.5,4.4,100
2023-05-10,4.3,3.1,2.2,100
2023-10-23,0.2,0.8,4.4,100
2023-05-25,3.8,0.0,4.6,50.0
2023-08-07,4.0,4.4,4.9,100
2023-09-12,5.0,4.6,1.9,98.0
2023-06-01,1.4,1.9,2.8,100
2023-02-07,3.9,1.4,3.2,100
2023-08-13,2.5,1.5,0.1,50.0
2023-02-14,3.1,4.4,4.4,99.0
2023-11-03,3.5,4.2,0.0,48.0
2023-02-03,0.1,0.5,4.2,100
2023-10-19,3.1,3.9,1.9,100
2023-08-03,0.3,4.9,2.6,100
2023-11-19,0.7,1.4,3.5,100
2023-06-24,3.1,3.8,1.0,78.0
2023-03-08,2.2,0.7,4.3,99.0
2023-08-01,3.9,4.8,1.2,83.0
2023-06-21,4.6,3.0,3.8,99.0
2023-11-12,0.4,1.0,2.3,100
2023-03-24,0.8,0.5,2.3,100
2023-07-21,3.6,1.9,2.5,100
2023-02-03,4.4,4.9,0.8,70.0
2023-07-19,2.0,1.3,1.6,95.0
2023-05-22,2.6,0.4,0.5,64.0
2023-03-19,2.4,0.2,1.4,73.0
2023-06-17,2.3,4.8,4.9,99.0
2023-01-14,2.2,0.3,0.1,54.0
2023-08-24,0.8,3.8,0.6,91.0
2023-01-03,1.7,3.6,2.7,100
2023-09-01,0.7,2.0,0.2,82.0
2023-02-02,4.4,2.8,0.3,58.0
2023-06-01,0.3,2.2,0.5,96.0
2023-04-18,1.9,2.5,2.1,100
2023-10-10,3.8,1.2,4.9,99.0
2023-09-21,2.9,1.4,1.9,98.0
2023-08-08,1.6,4.7,3.7,100
2023-03-28,4.1,1.7,3.2,100
2023-02-12,2.9,3.1,4.8,99.0
2023-02-15,1.5,1.8,1.1,91.0
2023-07-05,3.4,3.2,4.7,99.0
2023-11-01,0.9,3.1,1.0,100
2023-05-06,3.1,0.8,0.5,62.0
2023-06-26,2.1,1.6,3.7,100
2023-03-07,2.5,1.2,4.6,100
2023-03-16,2.1,4.1,4.3,100
2023-07-10,0.7,2.4,5.0,100
2023-12-04,3.9,1.2,4.9,100
2023-12-23,2.2,0.1,3.8,65.0
2023-04-14,2.5,0.5,2.5,98.0
2023-04-16,2.4,3.1,0.1,54.0
2023-05-19,1.2,4.7,0.8,87.0
2023-02-13,0.7,4.6,2.5,100
2023-04-09,0.7,2.9,0.3,86.0
2023-03-26,0.8,1.8,4.6,100
2023-07-21,3.2,4.9,3.3,100
2023-12-04,4.1,3.0,0.3,60.0
2023-10-19,1.6,4.6,0.8,80.0
2023-05-17,3.5,2.8,4.2,100
2023-09-14,3.9,1.3,2.7,99.0
2023-03-09,3.0,1.6,1.8,100
2023-10-22,1.8,0.8,1.7,100
2023-03-18,1.2,0.8,3.0,100
2023-05-09,4.4,3.1,1.7,98.0
2023-07-12,3.3,1.4,0.0,50.0
2023-11-08,3.9,1.6,0.8,71.0
2023-04-01,0.7,3.2,2.5,100
2023-11-15,4.8,1.5,1.1,80.0
2023-08-02,4.9,0.2,1.0,62.0
2023-02-09,4.4,3.3,3.4,100
2023-12-22,3.7,3.5,3.3,100
2023-11-11,0.2,4.6,2.1,100
2023-05-22,0.1,3.5,1.5,100
2023-06-09,4.4,4.3,2.9,98.0
2023-03-18,1.2,1.4,3.8,100
2023-07-20,1.4,0.1,4.1,79.0
2023-02-28,3.3,0.8,2.4,100
2023-12-23,3.4,1.9,1.2,84.0
2023-12-08,3.5,1.6,2.9,100
2023-02-22,4.4,1.9,2.6,100
2023-08-14,2.3,4.0,1.1,79.0
2023-03-06,3.1,0.4,4.3,98.0
2023-10-13,0.9,1.3,3.3,100
2023-06-26,4.4,1.6,3.2,100
2023-05-17,1.4,4.5,3.3,100
2023-10-19,2.1,1.4,2.3,100
2023-06-11,0.2,4.7,2.5,100
2023-03-13,4.3,2.8,3.4,98.0
2023-06-01,3.5,1.6,4.3,98.0
2023-03-18,2.2,4.6,4.1,100
2023-03-05,3.8,4.6,3.5,100
2023-11-01,0.7,4.9,0.9,99.0
